, source airport, destination airport,count
38463,KIV,MUC,34
38518,LUN,HRE,34
47627,SXB,PRG,34
4877,CHS,MIA,34
4878,CHS,PHL,34
60918,SXB,NTE,34
60919,SXB,PMO,34
64223,OMA,DEN,34
64224,OMA,LAS,34
64227,OMA,STL,34
63644,CHS,BWI,34
32759,MAH,VLC,34
15599,LUN,GBE,34
62817,KIV,CIA,34
62818,KIV,TSF,34
4875,CHS,DCA,34
4876,CHS,DFW,34
3891,KIV,OTP,34
3892,KIV,SGC,34
6220,OMA,ORD,34
29068,MYR,FWA,34
29069,MYR,HTS,34
29070,MYR,YNG,34
21890,STT,ATL,34
21891,STT,JFK,34
32757,MAH,MAD,34
32758,MAH,PMI,34
62344,ORN,ALC,34
9780,MYR,ATL,34
11795,OMA,SEA,34
32818,ORN,ALC,34
13862,TBS,MSQ,34
14965,STT,SJU,34
14966,STT,STX,34
6219,OMA,DFW,34
23021,ORK,BRU,34
65561,EBB,NBO,34
65542,SXB,ADB,34
44608,KIV,VIE,34
44662,TBS,VIE,34
47455,EBB,DOH,34
47456,EBB,KGL,34
52684,KIV,IST,34
23018,ORK,BCN,34
23019,ORK,BHX,34
23020,ORK,BRS,34
47556,TBS,GYD,34
57780,STT,SJU,34
57777,STT,EWR,34
13203,CHS,ATL,34
55418,SXB,LGW,34
38165,EBB,BRU,34
38166,EBB,KGL,34
13562,MYR,ATL,34
64632,MYR,YYZ,34
65543,SZG,AYT,34
27251,MAH,BCN,34
23028,ORK,LIS,34
23029,ORK,MAN,34
63645,CHS,HOU,34
63646,CHS,MDW,34
13587,OMA,ATL,34
13594,ORN,FCO,34
44660,SZG,FRA,34
44661,SZG,VIE,34
10221,ORN,AAE,34
27252,MAH,EMA,34
3890,KIV,MXP,34
3877,KIV,AER,34
3878,KIV,ATH,34
3879,KIV,BLQ,34
3880,KIV,BVA,34
4619,SXB,BOD,34
4620,SXB,FCO,34
4621,SXB,LIL,34
59863,OMA,PHX,34
36923,STT,ATL,34
36926,SXB,AMS,34
36932,TBS,AMS,34
66531,MAH,BHX,34
4623,SXB,MPL,34
32819,ORN,BCN,34
3889,KIV,LIS,34
61038,CHC,MEL,34
23027,ORK,LHR,34
41250,EBB,CAI,34
61039,CHC,OOL,34
61040,CHC,SYD,34
6217,OMA,CLT,34
6218,OMA,DCA,34
59862,OMA,ORD,34
10223,ORN,ALG,34
23877,LUN,HRE,34
58733,CHS,DCA,34
58734,CHS,DFW,34
58735,CHS,MIA,34
57947,EBB,ASM,34
3682,STT,STX,34
61037,CHC,BNE,34
23878,LUN,LLW,34
5383,EBB,LHR,34
45203,LUN,MFU,34
45204,LUN,NLA,34
45205,LUN,SLI,34
23015,ORK,AGP,34
23014,ORK,ACE,34
65306,MAH,HAJ,34
23026,ORK,JER,34
23016,ORK,ALC,34
23017,ORK,AMS,34
45199,LUN,CIP,34
45200,LUN,KAA,34
45201,LUN,LLW,34
45202,LUN,LVI,34
23022,ORK,CDG,34
18803,LUN,NBO,34
44659,SZG,CGN,34
13696,SXB,FCO,34
13679,STT,JFK,34
23875,LUN,ADD,34
23876,LUN,BLZ,34
27509,ORK,PMI,34
27500,ORK,ACE,34
4622,SXB,LYS,34
6221,OMA,PHX,34
32820,ORN,MAD,34
58736,CHS,PHL,34
58732,CHS,CLT,34
10222,ORN,ALC,34
57778,STT,IAD,34
57779,STT,ORD,34
66535,MAH,MAN,34
41411,CHC,SYD,34
66532,MAH,LBA,34
4624,SXB,MRS,34
4625,SXB,NTE,34
4618,SXB,AMS,34
4633,EBB,KSE,34
4634,EBB,PAF,34
7645,SZG,TFS,34
7646,SZG,TXL,34
1636,SZG,CGN,34
38933,STT,SXM,34
3881,KIV,DME,34
3882,KIV,DUB,34
66533,MAH,LGW,34
66534,MAH,LTN,34
23024,ORK,FAO,34
23025,ORK,GLA,34
48909,LUN,DUR,34
48910,LUN,JNB,34
27506,ORK,LGW,34
27507,ORK,LPA,34
27508,ORK,LPL,34
43905,CHC,BNE,34
65307,MAH,HAM,34
23100,CHC,SYD,34
43908,CHC,HLZ,34
43909,CHC,IVC,34
27512,ORK,VNO,34
27513,ORK,WRO,34
27502,ORK,EMA,34
23023,ORK,EDI,34
10237,ORN,ORY,34
10233,ORN,LIL,34
23764,EBB,KGL,34
10234,ORN,LYS,34
30800,SZG,AYT,34
30801,SZG,CLY,34
30805,SZG,PMI,34
48810,EBB,JNB,34
34939,CHC,AKL,34
34940,CHC,MEL,34
34941,CHC,OOL,34
23030,ORK,MUC,34
28517,TBS,DXB,34
23031,ORK,NCE,34
23032,ORK,NCL,34
23033,ORK,PMI,34
65308,MAH,STR,34
23241,EBB,DXB,34
30806,SZG,TFS,34
34942,CHC,SYD,34
19176,TBS,URC,34
65305,MAH,FRA,34
34943,CHC,WLG,34
27253,MAH,VLC,34
43906,CHC,DUD,34
43907,CHC,HKK,34
27501,ORK,AGP,34
27510,ORK,STN,34
27511,ORK,TFS,34
27503,ORK,FAO,34
27504,ORK,FUE,34
27505,ORK,GDN,34
28016,SXB,STN,34
28023,SZG,STN,34
7642,SZG,LGW,34
43501,MYR,ACY,34
10231,ORN,HME,34
10232,ORN,IST,34
30807,SZG,VIE,34
30799,SZG,ACE,34
36848,OMA,ATL,34
7647,SZG,VIE,34
63114,EBB,KGL,34
53445,SXB,RAK,34
43561,STT,FLL,34
7637,SZG,ACE,34
7638,SZG,CLY,34
28015,SXB,OPO,34
60426,STT,JFK,34
60427,STT,MIA,34
46398,EBB,JRO,34
59861,OMA,DFW,34
7639,SZG,DUS,34
7640,SZG,HAM,34
7641,SZG,HER,34
45590,TBS,SAW,34
12267,SXB,CMN,34
4449,TBS,ATH,34
10238,ORN,TLS,34
10229,ORN,CZL,34
10230,ORN,GHA,34
60428,STT,PHL,34
50439,CHC,SIN,34
60425,STT,CLT,34
46397,EBB,DAR,34
21527,OMA,MCO,34
9969,STT,ATL,34
9974,SXB,AMS,34
9975,SXB,FCO,34
21528,OMA,MSP,34
21529,OMA,SLC,34
21523,OMA,ATL,34
57247,OMA,ORD,34
48072,KIV,OTP,34
57244,OMA,DEN,34
57245,OMA,EWR,34
9976,SXB,NCE,34
21484,MYR,DTW,34
21485,MYR,LGA,34
62345,ORN,BCN,34
9674,LUN,LLW,34
52835,TBS,SAW,34
23763,EBB,ADD,34
10227,ORN,CDG,34
55953,CHS,IAD,34
55954,CHS,IAH,34
55955,CHS,ORD,34
55951,CHS,CLE,34
43903,CHC,AKL,34
43904,CHC,BHE,34
30802,SZG,HER,34
30803,SZG,HRG,34
30804,SZG,LPA,34
9672,LUN,AMS,34
9673,LUN,HRE,34
28488,KIV,DWC,34
20709,EBB,AMS,34
67486,ORN,TLS,34
7643,SZG,LPA,34
7644,SZG,PMI,34
39397,MAH,EMA,34
67485,ORN,ORY,34
20428,CHS,LGA,34
51619,LUN,WDH,34
2348,TBS,TLV,34
51618,LUN,HRE,34
43920,CHC,WLG,34
43921,CHC,ZQN,34
43910,CHC,MEL,34
43911,CHC,NPE,34
43502,MYR,BOS,34
43503,MYR,BWI,34
51504,ORN,MED,34
62325,MAH,BCN,34
23286,LUN,DXB,34
23287,LUN,HRE,34
9675,LUN,NBO,34
52834,TBS,IST,34
52832,SZG,IST,34
48617,KIV,DME,34
436,SZG,ZRH,34
9981,TBS,CDG,34
59834,MYR,DCA,34
59835,MYR,PHL,34
45610,MYR,YTZ,34
21482,MYR,ATL,34
57204,MYR,EWR,34
57205,MYR,ORD,34
60715,TBS,EBL,34
54179,ORN,TUN,34
54186,SXB,DJE,34
60799,KIV,VCE,34
37239,LUN,LLW,34
6862,STT,CLT,34
55747,EBB,JUB,34
55748,EBB,KGL,34
43510,MYR,LGA,34
43511,MYR,ORD,34
13967,CHS,BOS,34
13968,CHS,JFK,34
66332,TBS,DNK,34
53258,MAH,MAN,34
36933,TBS,KBP,34
29067,MYR,ABE,34
39396,MAH,EDI,34
14275,STT,SJU,34
43504,MYR,CRW,34
43505,MYR,DFW,34
43506,MYR,DTW,34
43507,MYR,FLL,34
43508,MYR,IAG,34
43509,MYR,LBE,34
43918,CHC,SYD,34
43919,CHC,TRG,34
43512,MYR,PBG,34
43513,MYR,PHL,34
39398,MAH,LBA,34
39399,MAH,MAN,34
39400,MAH,NCL,34
32940,SXB,MAD,34
31882,RTM,MAD,33
31881,RTM,IBZ,33
101,OUA,LFW,33
48623,LBD,CEK,33
29400,PNQ,MAA,33
48624,LBD,DME,33
63070,WRO,LTN,33
63071,WRO,TRF,33
15274,SOU,GCI,33
15275,SOU,GLA,33
15276,SOU,JER,33
15277,SOU,LIG,33
2317,PNQ,AMD,33
102,OUA,NIM,33
65065,RTM,LCY,33
30742,OUA,ABJ,33
15265,SOU,AGP,33
55037,LJU,STN,33
2318,PNQ,BLR,33
2319,PNQ,CCU,33
2321,PNQ,HYD,33
2322,PNQ,MAA,33
2323,PNQ,NAG,33
50343,LJU,BRU,33
29399,PNQ,DEL,33
96,OUA,ACC,33
97,OUA,BKO,33
95,OUA,ABJ,33
63068,WRO,BVA,33
34880,LJU,SKP,33
34883,LJU,TIA,33
61366,DAD,HAN,33
61367,DAD,SGN,33
49582,SOU,GCI,33
44969,DAD,ICN,33
49531,PNQ,DEL,33
49532,PNQ,GOI,33
49533,PNQ,HYD,33
49534,PNQ,MAA,33
50960,LJU,SVO,33
49528,PNQ,AMD,33
28251,WRO,PIK,33
49535,PNQ,SHJ,33
9665,LJU,CDG,33
49529,PNQ,BLR,33
49530,PNQ,COK,33
9868,OUA,NIM,33
52775,RTM,IST,33
61428,DAD,SGN,33
61429,DAD,VII,33
61430,DAD,WNZ,33
34881,LJU,SVO,33
34882,LJU,TGD,33
61431,DAD,XMN,33
61419,DAD,CXR,33
61420,DAD,DLI,33
15285,SOU,RNS,33
15266,SOU,ALC,33
32456,DTM,BCN,33
61423,DAD,HPH,33
61424,DAD,ICN,33
61425,DAD,PVG,33
61427,DAD,REP,33
28255,WRO,WMI,33
28247,WRO,GRO,33
28248,WRO,LPL,33
28249,WRO,MLA,33
28250,WRO,ORK,33
64989,DTM,LWO,33
64988,DTM,IEV,33
15284,SOU,PMI,33
49583,SOU,JER,33
61426,DAD,PXU,33
61416,DAD,BMV,33
61417,DAD,CAN,33
61418,DAD,CTU,33
28252,WRO,RYG,33
28253,WRO,SNN,33
28254,WRO,STN,33
28573,CGB,CGH,33
34872,LJU,CDG,33
28575,CGB,GIG,33
28576,CGB,GRU,33
28577,CGB,PVH,33
15280,SOU,NCE,33
15282,SOU,NTE,33
15283,SOU,ORY,33
40838,DAD,REP,33
40839,DAD,SIN,33
34877,LJU,PRG,33
34870,LJU,AMS,33
34871,LJU,BRU,33
34876,LJU,MUC,33
34878,LJU,PRN,33
34879,LJU,SJJ,33
15267,SOU,AMS,33
15268,SOU,BES,33
15269,SOU,BHD,33
15270,SOU,DUB,33
15279,SOU,MAN,33
61421,DAD,HAN,33
61422,DAD,HGH,33
34884,LJU,VIE,33
34885,LJU,WAW,33
34886,LJU,ZRH,33
34873,LJU,CPH,33
34874,LJU,FRA,33
34875,LJU,IST,33
23910,OUA,ABJ,33
23911,OUA,ADD,33
23912,OUA,BKO,33
23913,OUA,LFW,33
30158,SOU,ACI,33
35381,LJU,BEG,33
54703,DTM,LTN,33
12231,OUA,NIM,33
28572,CGB,BSB,33
62746,DTM,GDN,33
62747,DTM,KTW,33
50892,LBD,LED,33
50893,LBD,ROV,33
28574,CGB,CGR,33
50364,OUA,BRU,33
29401,PNQ,NAG,33
9957,SOU,LIG,33
9958,SOU,LRH,33
9959,SOU,NCE,33
9960,SOU,NTE,33
29398,PNQ,BLR,33
62251,DTM,BCN,33
9962,SOU,RNS,33
14891,RTM,LHR,33
14890,RTM,LCY,33
36882,RTM,LCY,33
31893,RTM,VLC,33
50451,DAD,REP,33
50452,DAD,SIN,33
21555,OUA,NIM,33
36854,OUA,NIM,33
31875,RTM,EGC,33
31876,RTM,EIN,33
31877,RTM,FAO,33
8013,OUA,ABJ,33
8014,OUA,BRU,33
61051,DAD,SIN,33
65516,DTM,SAW,33
8570,CGB,JPR,33
8571,CGB,LDB,33
8563,CGB,AFL,33
8578,CGB,VCP,33
61050,DAD,REP,33
52710,LJU,IST,33
15271,SOU,EDI,33
15272,SOU,EGC,33
15273,SOU,FAO,33
8567,CGB,CNF,33
8568,CGB,GRU,33
8569,CGB,GYN,33
23914,OUA,NIM,33
15281,SOU,NCL,33
2837,LBD,DME,33
2838,LBD,LED,33
2839,LBD,OVB,33
2840,LBD,SGC,33
39181,WRO,FRA,33
39182,WRO,MUC,33
39183,WRO,WAW,33
62847,LJU,CRL,33
51778,SOU,LBA,33
39670,LJU,ZRH,33
35875,DAD,ICN,33
33602,PNQ,SHJ,33
51733,LBD,KJA,33
62750,DTM,SOF,33
62751,DTM,TSR,33
51738,LBD,OVB,33
51739,LBD,REN,33
51740,LBD,SVX,33
51731,LBD,AER,33
1357,DTM,SPU,33
62752,DTM,VNO,33
65515,DTM,ADB,33
8564,CGB,BSB,33
8565,CGB,BVH,33
8566,CGB,CGR,33
26567,DTM,FAO,33
26568,DTM,GRO,33
26569,DTM,KRK,33
62748,DTM,OTP,33
62749,DTM,SKP,33
62743,DTM,BEG,33
62744,DTM,BUD,33
62745,DTM,CLJ,33
48339,PNQ,DEL,33
43784,DAD,MFM,33
26570,DTM,OPO,33
26566,DTM,AHO,33
10248,OUA,ALG,33
28239,WRO,ALC,33
28240,WRO,BGY,33
28241,WRO,BLQ,33
28242,WRO,BRS,33
28238,WRO,AGP,33
18785,LBD,URC,33
38120,DTM,MUC,33
50688,DTM,ONQ,33
8575,CGB,PVH,33
8576,CGB,ROO,33
8577,CGB,SJP,33
28246,WRO,EMA,33
44621,LJU,VIE,33
7143,DTM,PMI,33
34192,CGB,BSB,33
34193,CGB,CGH,33
34194,CGB,GRU,33
28243,WRO,CHQ,33
28244,WRO,CIA,33
28245,WRO,DUB,33
51735,LBD,KZN,33
51736,LBD,LED,33
51737,LBD,NJC,33
54184,OUA,TUN,33
22017,OUA,NIM,33
50014,LJU,CPH,33
22016,OUA,BKO,33
51741,LBD,TJM,33
57418,OUA,ABJ,33
57419,OUA,BRU,33
1356,DTM,SAW,33
51732,LBD,HMA,33
51734,LBD,KRR,33
35612,DAD,HKG,33
66172,LJU,TGD,33
10612,PNQ,GOI,33
10613,PNQ,HYD,33
12806,LJU,HEL,33
38513,LJU,MUC,33
38745,RTM,MUC,33
38721,OUA,ABJ,33
17851,DAD,HKG,33
1353,DTM,HDF,33
1354,DTM,MUC,33
47750,LBD,REN,33
18401,DAD,CAN,33
38512,LJU,FRA,33
4199,PNQ,BOM,33
4200,PNQ,DEL,33
4201,PNQ,HYD,33
4202,PNQ,IDR,33
1355,DTM,PMI,33
26571,DTM,PMI,33
26572,DTM,STN,33
26565,DTM,AGP,33
12230,OUA,CMN,33
4198,PNQ,BLR,33
48338,PNQ,BOM,33
65978,CGB,JPR,33
65936,LBD,KJA,33
65937,LBD,LED,33
8572,CGB,MGF,33
48340,PNQ,HYD,33
48341,PNQ,IDR,33
48337,PNQ,BLR,33
38843,WRO,MUC,33
44108,CGB,BSB,33
39101,LJU,WAW,33
15531,DAD,HAN,33
15532,DAD,SGN,33
10611,PNQ,DEL,33
55634,LBD,KJA,33
55635,LBD,KRR,33
55636,LBD,KUF,33
1682,WRO,DUS,33
44109,CGB,CGR,33
44110,CGB,GRU,33
44111,CGB,PVH,33
38842,WRO,FRA,33
8573,CGB,OAL,33
8574,CGB,OPS,33
55639,LBD,UFA,33
55631,LBD,AER,33
55632,LBD,CEK,33
55633,LBD,GOJ,33
35504,WRO,BRU,33
35505,WRO,CDG,33
35506,WRO,GDN,33
35507,WRO,ZRH,33
38722,OUA,BRU,33
55637,LBD,KZN,33
55638,LBD,SVX,33
65977,CGB,GYN,33
9921,RTM,LCY,33
50189,WRO,CPH,33
9961,SOU,ORY,33
9955,SOU,BES,33
9956,SOU,EGC,33
63069,WRO,DSA,33
31874,RTM,BUD,33
31878,RTM,FCO,33
31879,RTM,GRO,33
31880,RTM,HER,33
221,CGB,GYN,33
222,CGB,OPS,33
31884,RTM,NCE,33
31885,RTM,PMI,33
31886,RTM,PRG,33
15278,SOU,LRH,33
52766,OUA,IST,33
41497,DAD,KMG,33
50363,OUA,ABJ,33
31887,RTM,RAK,33
31888,RTM,RHO,33
62848,LJU,LTN,33
6688,RTM,LHR,33
98,OUA,BOY,33
99,OUA,COO,33
100,OUA,DKR,33
31890,RTM,SPU,33
31891,RTM,TLN,33
31892,RTM,VIE,33
2320,PNQ,DEL,33
9867,OUA,CDG,33
48625,LBD,OVB,33
31869,RTM,AGP,33
31870,RTM,ALC,33
31871,RTM,AYT,33
31872,RTM,BCN,33
31873,RTM,BJV,33
31889,RTM,SAW,33
31883,RTM,MPL,33
65043,CWL,ORY,32
23346,WLG,MEL,32
23347,WLG,SYD,32
32948,TFN,SVQ,32
32949,TFN,VLC,32
32946,TFN,ORY,32
32945,TFN,MAD,32
36577,DAY,ATL,32
56067,DAY,IAD,32
46010,TFN,LPA,32
46011,TFN,SPC,32
20528,DAY,MSP,32
20525,DAY,ATL,32
20526,DAY,DTW,32
5072,DAY,ORD,32
5073,DAY,PHL,32
44051,WLG,AKL,32
44052,WLG,BHE,32
44053,WLG,BNE,32
5070,DAY,DFW,32
5071,DAY,LGA,32
44054,WLG,CHC,32
44055,WLG,DUD,32
36572,CWL,AMS,32
36778,MAO,GRU,32
28899,AZA,STC,32
28886,AZA,MLI,32
28887,AZA,MOT,32
28888,AZA,MSO,32
28889,AZA,OAK,32
28890,AZA,OGD,32
28891,AZA,PIA,32
28892,AZA,PSC,32
28893,AZA,PVU,32
28885,AZA,LAS,32
28879,AZA,GFK,32
28880,AZA,GRI,32
28881,AZA,GRR,32
28882,AZA,GTF,32
28883,AZA,ICT,32
28884,AZA,IDA,32
58929,DAY,PHL,32
25028,DAY,ATL,32
43748,TFN,FUE,32
48363,TFN,CCS,32
43746,TFN,ACE,32
43747,TFN,DKR,32
43750,TFN,LPA,32
43751,TFN,SPC,32
43752,TFN,VDE,32
60942,CWL,VLY,32
28894,AZA,RAP,32
28895,AZA,RFD,32
28872,AZA,BZN,32
62410,TFN,SVQ,32
1342,CWL,DUS,32
63688,DAY,BWI,32
63689,DAY,DEN,32
63690,DAY,MCO,32
63691,DAY,TPA,32
63687,DAY,ATL,32
13241,CWL,AMS,32
13242,DAY,ATL,32
25029,DAY,BWI,32
25030,DAY,TPA,32
28896,AZA,RST,32
28897,AZA,SBN,32
28898,AZA,SGF,32
60696,TFN,AGP,32
60697,TFN,BCN,32
60698,TFN,BIO,32
60699,TFN,MAD,32
60700,TFN,SVQ,32
60757,MAO,PMV,32
9460,DAY,ATL,32
9452,CWL,EDI,32
9453,CWL,GLA,32
44068,WLG,TUO,32
44070,WLG,WSZ,32
44071,WLG,ZQN,32
44495,TFN,MAD,32
62407,TFN,AGP,32
62408,TFN,BCN,32
62409,TFN,BIO,32
58924,DAY,CLT,32
58925,DAY,DCA,32
58926,DAY,DFW,32
58927,DAY,LGA,32
58928,DAY,ORD,32
28873,AZA,CID,32
28874,AZA,DLH,32
28875,AZA,EUG,32
28876,AZA,FAR,32
28877,AZA,FSD,32
28878,AZA,FWA,32
28868,AZA,ATW,32
28869,AZA,BIL,32
28870,AZA,BIS,32
28871,AZA,BLI,32
8706,MAO,PIN,32
8707,MAO,PVH,32
8708,MAO,STM,32
43749,TFN,GMZ,32
8709,MAO,TBT,32
8710,MAO,TFF,32
8711,MAO,VCP,32
44066,WLG,TIU,32
44067,WLG,TRG,32
44056,WLG,GIS,32
44057,WLG,HLZ,32
44058,WLG,IVC,32
9454,CWL,JER,32
9455,CWL,ORY,32
28027,TFN,BCN,32
28028,TFN,MAD,32
51762,CWL,NCL,32
37000,CWL,MLA,32
59626,MAO,MIA,32
34370,MAO,BSB,32
34371,MAO,BVB,32
34369,MAO,BEL,32
34376,MAO,STM,32
34372,MAO,FOR,32
34373,MAO,GIG,32
34375,MAO,MIA,32
5939,MAO,MIA,32
28752,MAO,GRU,32
28753,MAO,PVH,32
28754,MAO,STM,32
28749,MAO,BSB,32
28750,MAO,BVB,32
28751,MAO,GIG,32
44069,WLG,WRE,32
44061,WLG,NPL,32
44062,WLG,NSN,32
44063,WLG,PMR,32
44064,WLG,ROT,32
44065,WLG,SYD,32
62241,CWL,AGP,32
62242,CWL,ALC,32
62243,CWL,BCN,32
44059,WLG,MEL,32
44060,WLG,NPE,32
53499,CWL,TFS,32
28748,MAO,BEL,32
9705,MAO,GRU,32
35061,WLG,AKL,32
35062,WLG,CHC,32
15095,CWL,JER,32
22881,CWL,DUB,32
15094,CWL,BHD,32
53073,CWL,LCA,32
53074,CWL,PMI,32
53075,CWL,RHO,32
53076,CWL,TFS,32
53069,CWL,AGP,32
53070,CWL,ALC,32
53071,CWL,DLM,32
53072,CWL,HER,32
42424,WLG,MEL,32
42425,WLG,SYD,32
34374,MAO,GRU,32
61234,WLG,BNE,32
61235,WLG,MEL,32
61236,WLG,SYD,32
12268,TFN,CMN,32
20527,DAY,LGA,32
13701,TFN,MAD,32
8702,MAO,BEL,32
8703,MAO,BVB,32
8704,MAO,CIZ,32
8705,MAO,CNF,32
47161,WLG,MEL,32
47162,WLG,SYD,32
17630,MAO,PTY,32
65042,CWL,JER,32
8701,MAO,BAZ,32
65040,CWL,EDI,32
65041,CWL,GLA,32
32437,CWL,AGP,32
32438,CWL,ALC,32
32439,CWL,BCN,32
32942,TFN,AGP,32
32947,TFN,SCQ,32
32943,TFN,BCN,32
32944,TFN,BIO,32
56068,DAY,ORD,32
5068,DAY,CLT,32
5069,DAY,DCA,32
56064,DAY,CLE,32
56065,DAY,DEN,32
56066,DAY,EWR,32
67662,OSS,FRU,31
29369,GAU,CCU,31
29370,GAU,DEL,31
29225,TYS,PIE,31
29226,TYS,SFB,31
29224,TYS,PGD,31
62901,NYO,GDN,31
60227,PLS,PHL,31
60224,PLS,CLT,31
60225,PLS,DFW,31
60226,PLS,MIA,31
14199,PLS,BOS,31
14200,PLS,JFK,31
4115,GAU,CCU,31
4116,GAU,DEL,31
4117,GAU,DIB,31
4118,GAU,IMF,31
4119,GAU,IXS,31
25892,AHO,EIN,31
29133,PIE,TYS,31
29134,PIE,YNG,31
29119,PIE,LCK,31
29120,PIE,LEX,31
29121,PIE,MDT,31
2793,CUR,POS,31
60478,TYS,PHL,31
29127,PIE,SBN,31
39249,BJV,MAN,31
39250,BJV,NCL,31
48465,PLS,CAP,31
39246,BJV,EMA,31
21604,PLS,ATL,31
29130,PIE,SYR,31
29131,PIE,TOL,31
29132,PIE,TRI,31
2795,CUR,SXM,31
29122,PIE,MLI,31
29123,PIE,PBG,31
29124,PIE,PIA,31
29125,PIE,RFD,31
62905,NYO,WAW,31
39247,BJV,GLA,31
39248,BJV,LBA,31
2787,CUR,KIN,31
2788,CUR,LSP,31
2789,CUR,MAR,31
60476,TYS,LGA,31
60477,TYS,ORD,31
29117,PIE,HTS,31
29118,PIE,IAG,31
2794,CUR,SDQ,31
43233,SDJ,TPE,31
43223,SDJ,FUK,31
43224,SDJ,GUM,31
55780,ALB,EWR,31
55781,ALB,IAD,31
55782,ALB,ORD,31
57479,PLS,EWR,31
52286,BJV,SAW,31
43227,SDJ,ITM,31
43228,SDJ,KMQ,31
43229,SDJ,NGO,31
43230,SDJ,NRT,31
10851,ALB,ATL,31
43222,SDJ,CTS,31
43231,SDJ,OKA,31
43232,SDJ,PVG,31
31760,BJV,ADB,31
25566,TUS,LAS,31
25567,TUS,LAX,31
3922,CUR,CCS,31
33559,CCJ,BAH,31
33560,CCJ,BOM,31
43225,SDJ,HIJ,31
43226,SDJ,ICN,31
25882,AHO,BGY,31
25883,AHO,BLL,31
25884,AHO,BLQ,31
25885,AHO,BTS,31
25886,AHO,BVA,31
31761,BJV,AMS,31
31762,BJV,EIN,31
31763,BJV,RTM,31
12917,AHO,TRN,31
12921,ALB,ATL,31
12916,AHO,LIN,31
24849,ALB,BWI,31
25888,AHO,CRL,31
64557,TUS,DEN,31
64558,TUS,LAS,31
44537,CUR,BON,31
12029,TUS,LAX,31
12030,TUS,PDX,31
12031,TUS,SEA,31
12032,TYS,ATL,31
55673,OSS,SVX,31
24534,TYS,DEN,31
3789,PLS,GDT,31
57610,SDJ,GUM,31
51275,CCJ,RUH,31
51273,CCJ,DMM,31
51274,CCJ,JED,31
38902,CUR,POS,31
24850,ALB,EWR,31
24851,ALB,FLL,31
24852,ALB,MDW,31
24853,ALB,TPA,31
52284,BJV,ESB,31
52285,BJV,IST,31
55779,ALB,CLE,31
25568,TUS,MDW,31
25569,TUS,SJC,31
55670,OSS,CEK,31
55671,OSS,DME,31
55672,OSS,KUF,31
10356,CCJ,JED,31
10357,CCJ,RUH,31
44535,CUR,AMS,31
44536,CUR,AUA,31
64641,PLS,YYZ,31
49400,CCJ,MAA,31
49399,CCJ,BLR,31
30716,SDJ,CTS,31
64559,TUS,LAX,31
64560,TUS,MDW,31
64561,TUS,SAN,31
24146,CCJ,AUH,31
10358,CCJ,SHJ,31
10353,CCJ,CJB,31
10354,CCJ,COK,31
10355,CCJ,DXB,31
57822,TUS,DEN,31
57823,TUS,IAH,31
57824,TUS,LAX,31
57825,TUS,SFO,31
57829,TYS,DEN,31
57830,TYS,EWR,31
57831,TYS,IAD,31
57832,TYS,IAH,31
16867,SDJ,PVG,31
61841,TUS,ATL,31
10479,GAU,CCU,31
10480,GAU,DEL,31
10481,GAU,IMF,31
10482,GAU,IXS,31
7127,CUR,DUS,31
57833,TYS,ORD,31
3610,ALB,MSS,31
3611,ALB,OGS,31
50994,OSS,LED,31
47244,OSS,CEK,31
47245,OSS,DME,31
47246,OSS,FRU,31
47247,OSS,IST,31
30684,SDJ,CTS,31
28333,SDJ,KMQ,31
28334,SDJ,NGO,31
49454,GAU,CCU,31
49455,GAU,DEL,31
49456,GAU,IXA,31
49457,GAU,IXB,31
3603,TYS,ATL,31
3609,ALB,BOS,31
63433,ALB,MDW,31
63434,ALB,TPA,31
48284,GAU,IXS,31
48230,CCJ,BOM,31
27444,NYO,BGY,31
27445,NYO,BIQ,31
27446,NYO,BRE,31
27447,NYO,BVA,31
47319,CCJ,DOH,31
65077,CCJ,MCT,31
47248,OSS,KJA,31
47249,OSS,OVB,31
47250,OSS,SGC,31
47251,OSS,URC,31
52764,OSS,IST,31
18910,OSS,URC,31
27451,NYO,CRL,31
27458,NYO,RJK,31
27459,NYO,SKG,31
27460,NYO,STN,31
27461,NYO,TSF,31
27462,NYO,WMI,31
27463,NYO,ZAD,31
58488,PLS,NAS,31
27442,NYO,ALC,31
27443,NYO,BCN,31
27456,NYO,PSA,31
27457,NYO,RHO,31
62614,AHO,OTP,31
27448,NYO,BZR,31
27449,NYO,CHQ,31
27450,NYO,CIA,31
34819,SDJ,ITM,31
34854,AHO,FCO,31
27452,NYO,KRK,31
27453,NYO,MLA,31
27454,NYO,PFO,31
27455,NYO,PMI,31
27440,NYO,AGP,31
27441,NYO,AHO,31
41042,SDJ,KIX,31
28329,SDJ,CTS,31
28330,SDJ,FUK,31
28331,SDJ,HIJ,31
28332,SDJ,ITM,31
17607,CUR,PTY,31
34817,SDJ,CTS,31
34818,SDJ,FUK,31
63432,ALB,MCO,31
48280,GAU,CCU,31
48281,GAU,DEL,31
48282,GAU,DIB,31
48283,GAU,IMF,31
63392,CUR,SDQ,31
48279,GAU,AJL,31
6918,TUS,ORD,31
35457,PLS,GDT,31
35458,PLS,KIN,31
35459,PLS,NAS,31
13740,TUS,ATL,31
13746,TYS,ATL,31
63429,ALB,BWI,31
63430,ALB,FLL,31
63431,ALB,LAS,31
8024,PLS,YYZ,31
58585,ALB,PHL,31
